x                 ,y              rho[i][j],    u[i][j],    v[i][j],      p[i][j],      T[i][j],      Ma[i][j]
0.9840000000    0.1250000000    0.6020104414    710.9406183883    174.4527327107    39752.3738542403    230.0309980723    2.4076109583
0.9840000000    0.1300000000    0.5968365995    710.8900792806    177.1301241183    39275.9311847161    229.2442031764    2.4136948001
0.9840000000    0.1350000000    0.5916700953    710.8769819040    179.8353106961    38801.9945754798    228.4555698140    2.4199893961
0.9840000000    0.1400000000    0.5865104507    710.9020737873    182.5693202658    38330.5082989893    227.6649335821    2.4265007251
0.9840000000    0.1450000000    0.5813572869    710.9642840531    185.3327150565    37861.4202480263    226.8721047827    2.4332287826
0.9840000000    0.1500000000    0.5762103308    711.0609951688    188.1256205756    37394.6845499741    226.0768810805    2.4401683604
0.9840000000    0.1550000000    0.5710694087    711.1884053756    190.9477899211    36930.2629714166    225.2790589559    2.4473101599
0.9840000000    0.1600000000    0.5659344297    711.3419234301    193.7986896991    36468.1252123445    224.4784427282    2.4546420481
0.9840000000    0.1650000000    0.5608053634    711.5165468339    196.6775940442    36008.2483051231    223.6748505255    2.4621502963
0.9840000000    0.1700000000    0.5556822164    711.7071891959    199.5836756025    35550.6153770846    222.8681171305    2.4698206807
0.9840000000    0.1750000000    0.5505650095    711.9089377541    202.5160857252    35095.2140231088    222.0580940437    2.4776393752
0.9840000000    0.1800000000    0.5454537561    712.1172355534    205.4740196592    34642.0344870776    221.2446473429    2.4855936104
0.9840000000    0.1850000000    0.5403484438    712.3279928222    208.4567655942    34191.0677881701    220.4276539767    2.4936721055
0.9840000000    0.1900000000    0.5352490168    712.5376383252    211.4637387371    33742.3038636967    219.6069970635    2.5018653048
0.9840000000    0.1950000000    0.5301553596    712.7431243172    214.4945030651    33295.7297421318    218.7825606214    2.5101654599
0.9840000000    0.2000000000    0.5250672803    712.9418989694    217.5487841785    32851.3277097636    217.9542239659    2.5185666041
0.9840000000    0.2050000000    0.5199844919    713.1318587018    220.6264769325    32409.0733885768    217.1218558198    2.5270644591
0.9840000000    0.2100000000    0.5149065895    713.3112905326    223.7276515233    31968.9335937841    216.2853079753    2.5356563138
0.9840000000    0.2150000000    0.5098330218    713.4788119770    226.8525616903    31530.8637737579    215.4444081276    2.5443409023
0.9840000000    0.2200000000    0.5047630527    713.6333135995    230.0016589560    31094.8047312930    214.5989512072    2.5531183096
0.9840000000    0.2250000000    0.4996957064    713.7739072881    233.1756177502    30660.6781451513    213.7486880985    2.5619899249
0.9840000000    0.2300000000    0.4946296883    713.8998817774    236.3753784362    30228.3800836439    212.8933098688    2.5709584715
0.9840000000    0.2350000000    0.4895632624    714.0106659256    239.6022198410    29797.7710881985    212.0324242326    2.5800281495
0.9840000000    0.2400000000    0.4844940541    714.1057997367    242.8578821703    29368.6602196118    211.1655182733    2.5892049575
0.9840000000    0.2450000000    0.4794187178    714.1849131078    246.1447800896    28940.7780983861    210.2918960515    2.5984973199
0.9840000000    0.2500000000    0.4743323475    714.2477127961    249.4663852198    28513.7290944146    209.4105685291    2.6079172721
0.9840000000    0.2550000000    0.4692273790    714.2939792066    252.8279430532    28086.9023061970    208.5200489663    2.6174827302
0.9840000000    0.2600000000    0.4640914375    714.3235764124    256.2378859886    27659.2969935703    207.6179513257    2.6272220059
0.9840000000    0.2650000000    0.4589028481    714.3364815186    259.7107911919    27229.1590533098    206.7001515926    2.6371832887
0.9840000000    0.2700000000    0.4536205053    714.3328442279    263.2740822192    26793.1618899714    205.7588906066    2.6474561542
0.9840000000    0.2750000000    0.4481581134    714.3131019852    266.9851290780    26344.3272679987    204.7779396779    2.6582264715
0.9840000000    0.2800000000    0.4423037375    714.2782451900    270.9848008260    25865.5421460176    203.7174803293    2.6699484366
0.9840000000    0.2850000000    0.4353827665    714.2301743540    275.7228925124    25302.4711328328    202.4505788976    2.6840692747
0.9840000000    0.2900000000    0.4243450504    714.1767741269    283.2634766801    24410.5082649124    200.3941322308    2.7073139842
0.9880000000    0.0500000000    0.6794514508    712.8863195168    136.9620104681    47088.9262795223    241.4280223819    2.3304881219
0.9880000000    0.0550000000    0.6741634009    712.8671387694    139.3941794031    46576.6298726521    240.6745724457    2.3355607486
0.9880000000    0.0600000000    0.6688824126    712.8283994717    141.8385600562    46066.6046107390    239.9185046277    2.3406390189
0.9880000000    0.0650000000    0.6636089760    712.7697804857    144.2949654185    45558.8998372970    239.1598629967    2.3457222759
0.9880000000    0.0700000000    0.6583435794    712.6911001046    146.7632258372    45053.5651101727    238.3986971856    2.3508102825
0.9880000000    0.0750000000    0.6530867077    712.5924693339    149.2432191028    44550.6507523016    237.6350662567    2.3559037093
0.9880000000    0.0800000000    0.6478388337    712.4745254068    151.7349216204    44050.2080528894    236.8690432371    2.3610048929
0.9880000000    0.0850000000    0.6426004000    712.3387245061    154.2384807692    43552.2886081287    236.1007188621    2.3661188070
0.9880000000    0.0900000000    0.6373717888    712.1876362738    156.7542997351    43056.9424148434    235.3302026386    2.3712540707
0.9880000000    0.0950000000    0.6321532849    712.0251575787    159.2831173087    42564.2147030604    234.5576196580    2.3764237292
0.9880000000    0.1000000000    0.6269450381    711.8565633346    161.8260605551    42074.1419671254    233.7831025872    2.3816455310
0.9880000000    0.1050000000    0.6217470351    711.6883414539    164.3846506258    41586.7480199942    233.0067795818    2.3869415101
0.9880000000    0.1100000000    0.6165590890    711.5278084378    166.9607511097    41102.0409954444    232.2287600045    2.3923368370
0.9880000000    0.1150000000    0.6113808514    711.3825549744    169.5564613159    40620.0120260924    231.4491204447    2.3978580767
0.9880000000    0.1200000000    0.6062118455    711.2598103416    172.1739694813    40140.6359200598    230.6678934939    2.4035311277
0.9880000000    0.1250000000    0.6010515148    711.1658297485    174.8153893520    39663.8736976297    229.8850611368    2.4093791786
0.9880000000    0.1300000000    0.5958992776    711.1053983706    177.4826059155    39189.6764751308    229.1005536712    2.4154209948
0.9880000000    0.1350000000    0.5907545790    711.0815159991    180.1771524006    38717.9899837220    228.3142540265    2.4216697616
0.9880000000    0.1400000000    0.5856169309    711.0952874148    182.9001328475    38248.7590016229    227.5260064461    2.4281325862
0.9880000000    0.1450000000    0.5804859378    711.1460064539    185.6521951295    37781.9311187946    226.7356278911    2.4348106389
0.9880000000    0.1500000000    0.5753613062    711.2313939922    188.4335506953    37317.4594738119    225.9429203036    2.4416998207
0.9880000000    0.1550000000    0.5702428402    711.3479353049    191.2440311225    36855.3043339959    225.1476820252    2.4487917891
0.9880000000    0.1600000000    0.5651304272    711.4912601037    194.0831684735    36395.4335805015    224.3497170844    2.4560751610
0.9880000000    0.1650000000    0.5600240170    711.6565160456    196.9502862296    35937.8222841929    223.5488416303    2.4635367297
0.9880000000    0.1700000000    0.5549235990    711.8386995425    199.8445894880    35482.4516130347    222.7448873279    2.4711625715
0.9880000000    0.1750000000    0.5498291793    712.0329223954    202.7652462001    35029.3073099638    221.9377019638    2.4789389647
0.9880000000    0.1800000000    0.5447407597    712.2346061650    205.7114546330    34578.3779410125    221.1271477702    2.4868530852
0.9880000000    0.1850000000    0.5396583179    712.4396065979    208.6824953192    34129.6530556614    220.3130980712    2.4948934811
0.9880000000    0.1900000000    0.5345817905    712.6442772350    211.6777681638    33683.1213393729    219.4954328155    2.5030503478
0.9880000000    0.1950000000    0.5295110559    712.8454848012    214.6968169972    33238.7687802765    218.6740334328    2.5113156467
0.9880000000    0.2000000000    0.5244459173    713.0405897729    217.7393447750    32796.5768204698    217.8487772749    2.5196831056
0.9880000000    0.2050000000    0.5193860840    713.2274045036    220.8052230114    32356.5204146732    217.0195317099    2.5281481473
0.9880000000    0.2100000000    0.5143311485    713.4041392480    223.8944991234    31918.5658676612    216.1861477331    2.5367077802
0.9880000000    0.2150000000    0.5092805576    713.5693439937    227.0074054133    31482.6682540720    215.3484527300    2.5453604851
0.9880000000    0.2200000000    0.5042335741    713.7218516367    230.1443737253    31048.7681181380    214.5062417272    2.5541061224
0.9880000000    0.2250000000    0.4991892218    713.8607259823    233.3060607517    30616.7869682325    213.6592660176    2.5629458868
0.9880000000    0.2300000000    0.4941462060    713.9852164616    236.4933911701    30186.6207502881    212.8072172718    2.5718823346
0.9880000000    0.2350000000    0.4891027900    714.0947203533    239.7076303991    29758.1298647790    211.9497038312    2.5809195243
0.9880000000    0.2400000000    0.4840565969    714.1887527164    242.9505081068    29331.1230979200    211.0862131546    2.5900633380
0.9880000000    0.2450000000    0.4790042747    714.2669241532    246.2244326131    28905.3304626845    210.2160489565    2.5993221101
0.9880000000    0.2500000000    0.4739409021    714.3289269716    249.5328759813    28480.3550486797    209.3382203234    2.6087078182
0.9880000000    0.2550000000    0.4688588846    714.3745313646    252.8810956351    28055.5834373411    208.4512357368    2.6182383664
0.9880000000    0.2600000000    0.4637457895    714.4035949730    256.2775554559    27630.0102303516    207.5526991968    2.6279421253
0.9880000000    0.2650000000    0.4585798386    714.4160918792    259.7368970079    27201.8731234166    206.6384678346    2.6378674567
0.9880000000    0.2700000000    0.4533197478    714.4121719350    263.2866637548    26767.8315855568    205.7007485708    2.6481042975
0.9880000000    0.2750000000    0.4478789117    714.3922763814    266.9844458328    26320.8836712659    204.7232516813    2.6588392200
0.9880000000    0.2800000000    0.4420448030    714.3574054757    270.9715554544    25843.8721418689    203.6660376503    2.6705278900
0.9880000000    0.2850000000    0.4351420362    714.3094647456    275.6984861857    25282.4118869601    202.4019918722    2.6846199576
0.9880000000    0.2900000000    0.4241169067    714.2559107464    283.2325291798    24391.6667145960    200.3471696645    2.7078503124
0.9920000000    0.0500000000    0.6781925335    713.1376502783    137.4271877032    46967.1956962286    241.2509018905    2.3324183607
0.9920000000    0.0550000000    0.6729245966    713.1186015309    139.8536964980    46457.2206002253    240.4994792363    2.3374886062
0.9920000000    0.0600000000    0.6676637817    713.0801281227    142.2923169601    45949.5115226139    239.7454647271    2.3425645734
0.9920000000    0.0650000000    0.6624105725    713.0219053373    144.7428627970    45444.1169957671    238.9889016349    2.3476455916
0.9920000000    0.0700000000    0.6571654510    712.9437350365    147.2051630114    44941.0856883450    238.2298383772    2.3527313695
0.9920000000    0.0750000000    0.6519288957    712.8456868515    149.6790895638    44440.4669281076    237.4683321214    2.3578224452
0.9920000000    0.0800000000    0.6467013743    712.7283164368    152.1646049960    43942.3109312711    236.7044531215    2.3629208940
